,city,Listing_Title,Posting_Date,Bedrooms,Sqft,Price,posting_ID,treatment_assignment,full_URL,Reply_contact_info_link,reply_email_TO_BE_FILLED_IN,Apartment_Complex_Flag
65,chicago,The Gold Coast's Most Dog Friendly  Two Bed!!,2017-03-17 15:03,2.0,,2507.0,6026590366,John_Treat_Low,https://chicago.craigslist.org/chc/apa/6026590366.html,https://chicago.craigslist.org/reply/chi/apa/6026590366,,
59,chicago,"GORGEOUS 2 BED 2 BATH LOFT, BALCONY, POOL, FREE PARKING for 6 months!",2017-03-17 15:03,2.0,,2873.0,6028256904,Jane_Treat_Low,https://chicago.craigslist.org/chc/apa/6028256904.html,https://chicago.craigslist.org/reply/chi/apa/6028256904,,
98,chicago,Stunning Penthouse 2 Bed 2 Bath Condo w/ Private Rooftop Deck,2017-03-17 15:26,2.0,,2000.0,6028147071,Jane_Treat_High,https://chicago.craigslist.org/chc/apa/6028147071.html,https://chicago.craigslist.org/reply/chi/apa/6028147071,,
54,chicago,"Stunning 2bed 2bath, all new construction & elegant layout",2017-03-17 15:08,2.0,,2631.0,6048281168,John_Treat_Low,https://chicago.craigslist.org/chc/apa/6048281168.html,https://chicago.craigslist.org/reply/chi/apa/6048281168,,
19,chicago,Lovely Lincoln Park 2 Bed 2 Bath Greystone w/ In Unit Laundry!,2017-03-17 15:35,2.0,,2545.0,6042001936,John_Treat_High,https://chicago.craigslist.org/chc/apa/6042001936.html,https://chicago.craigslist.org/reply/chi/apa/6042001936,,
96,chicago,September 1st~~Let it show! Let it show!,2017-03-17 15:11,2.0,,2075.0,6048285955,John_Treat_High,https://chicago.craigslist.org/nch/apa/6048285955.html,https://chicago.craigslist.org/reply/chi/apa/6048285955,,
93,chicago,Gut Rehabbed Edgewater 1 Bed Condo w/ Cable Included!,2017-03-17 15:23,1.0,,1275.0,6032564487,John_Control,https://chicago.craigslist.org/chc/apa/6032564487.html,https://chicago.craigslist.org/reply/chi/apa/6032564487,,
89,chicago,Gentle place to stay even for the most sensitive.,2017-03-17 15:21,1.0,,2149.0,6045177764,John_Treat_Low,https://chicago.craigslist.org/chc/apa/6045177764.html,https://chicago.craigslist.org/reply/chi/apa/6045177764,,
43,chicago,Vintage Lakeview 1BD apt w no sec deposit. By Red Line.,2017-03-17 15:31,1.0,,1195.0,6041297917,John_Control,https://chicago.craigslist.org/chc/apa/6041297917.html,https://chicago.craigslist.org/reply/chi/apa/6041297917,,
13,chicago,Andersonville Newly Rehabbed 2 Bed /2 Bath Condo Style places for Rent,2017-03-17 15:45,2.0,,1775.0,6048336744,John_Treat_Low,https://chicago.craigslist.org/chc/apa/6048336744.html,https://chicago.craigslist.org/reply/chi/apa/6048336744,,
19,chicago,2 Bed 1 Bath updated near CTA near shopping,2017-03-17 15:34,2.0,850.0,1250.0,6048308134,Jane_Treat_High,https://chicago.craigslist.org/chc/apa/6048308134.html,https://chicago.craigslist.org/reply/chi/apa/6048308134,,
16,chicago,NEW REHABBED 1Bed 1Bath Apartment Steps from the Lake and Foster Beach,2017-03-17 15:40,1.0,,1300.0,6048329433,John_Control,https://chicago.craigslist.org/chc/apa/6048329433.html,https://chicago.craigslist.org/reply/chi/apa/6048329433,,
3,chicago,INCREDIBLE 2 Bedroom 2 Bathroom South Loop ~ SS ~ Quartz ~ W/D ~ Pool,2017-03-17 15:41,2.0,1241.0,3205.0,6031348314,John_Treat_Low,https://chicago.craigslist.org/chc/apa/6031348314.html,https://chicago.craigslist.org/reply/chi/apa/6031348314,,
69,chicago,"GORGEOUS Old Town 2 BED, Dogs Okay, Great Closets, Gorgeous Finishes!",2017-03-17 15:03,2.0,,2710.0,6028221937,John_Control,https://chicago.craigslist.org/chc/apa/6028221937.html,https://chicago.craigslist.org/reply/chi/apa/6028221937,,
66,chicago,NEW RENOVATIONS! Fantastic 1BR-SSA-DW-Parking! Avail 5/1 696 Elm Place,2017-03-17 15:28,1.0,,1450.0,6026696866,John_Treat_Low,https://chicago.craigslist.org/chc/apa/6026696866.html,https://chicago.craigslist.org/reply/chi/apa/6026696866,,
57,chicago,Gut Rehabbed Edgewater 1 Bed Condo w/ Cable Included!,2017-03-17 15:29,1.0,,1275.0,6028184470,Jane_Control,https://chicago.craigslist.org/chc/apa/6028184470.html,https://chicago.craigslist.org/reply/chi/apa/6028184470,,
36,chicago,Lakeview 2 Bed 2 Bath with In unit Laundry and Exposed Brick Walls!,2017-03-17 15:26,2.0,,2600.0,6028145472,John_Control,https://chicago.craigslist.org/chc/apa/6028145472.html,https://chicago.craigslist.org/reply/chi/apa/6028145472,,
107,chicago,"Don't be afraid of commitment, this apt is a great companion!",2017-03-17 15:24,1.0,,1650.0,6012078666,Jane_Treat_High,https://chicago.craigslist.org/chc/apa/6012078666.html,https://chicago.craigslist.org/reply/chi/apa/6012078666,,
66,chicago,NEW OLD TOWN 2 BED / 2 BATH -- W/D and HWD,2017-03-17 14:02,2.0,,3017.0,6044575149,Jane_Treat_Low,https://chicago.craigslist.org/chc/apa/6044575149.html,https://chicago.craigslist.org/reply/chi/apa/6044575149,,
2,chicago,RIVER NORTH 2 BEDROOM 2 BATHROOM ~ SS ~ GRANITE ~ W/D ~ POOL ~ $$$$,2017-03-17 15:43,2.0,,3449.0,6031359342,Jane_Treat_Low,https://chicago.craigslist.org/chc/apa/6031359342.html,https://chicago.craigslist.org/reply/chi/apa/6031359342,,
77,chicago,Kenect: 1 Bedroom 1 Bathroom West Loop Apartment,2017-03-17 13:37,2.0,,3209.0,6048111829,John_Control,https://chicago.craigslist.org/chc/apa/6048111829.html,https://chicago.craigslist.org/reply/chi/apa/6048111829,,
101,chicago,Big City Life! Come swing by!,2017-03-17 14:39,2.0,,2550.0,6036207954,John_Treat_High,https://chicago.craigslist.org/chc/apa/6036207954.html,https://chicago.craigslist.org/reply/chi/apa/6036207954,,
4,chicago,Old Town Jr 1 Bedroom ~ Amenity Floor ~ W/D ~ Amazing Pool,2017-03-17 15:46,1.0,,2303.0,6031444137,John_Treat_Low,https://chicago.craigslist.org/chc/apa/6031444137.html,https://chicago.craigslist.org/reply/chi/apa/6031444137,,
53,chicago,Stunning 2 Bed 2 Bath Condo w/ Private Rooftop Deck & Parking Included,2017-03-17 15:29,2.0,,2000.0,6028181934,John_Treat_High,https://chicago.craigslist.org/chc/apa/6028181934.html,https://chicago.craigslist.org/reply/chi/apa/6028181934,,
118,chicago,CENTER OF CHICAGO~GORGEOUS BRAND NEW 2 BED~NO CARPET~AVAILABLE NOW!!!!,2017-03-17 11:28,2.0,1228.0,3970.0,6015046629,John_Control,https://chicago.craigslist.org/chc/apa/6015046629.html,https://chicago.craigslist.org/reply/chi/apa/6015046629,,
106,chicago,BRAND NEW LUXURY 2BR / 2BA! CALL TODAY! HARDWOOD FLOORS!,2017-03-17 13:15,2.0,,3170.0,6048080054,John_Treat_High,https://chicago.craigslist.org/chc/apa/6048080054.html,https://chicago.craigslist.org/reply/chi/apa/6048080054,,
110,chicago,"Large top floor 2 bd 1 bth, AC,rehab,5/1",2017-03-17 15:08,2.0,,1775.0,6032406819,Jane_Control,https://chicago.craigslist.org/chc/apa/6032406819.html,https://chicago.craigslist.org/reply/chi/apa/6032406819,,
19,chicago,Spacious 1BR-Pet Friendly-HDWD-Avail. 4/1 - 550 W. Arlington,2017-03-17 15:42,1.0,,1550.0,6033457436,Jane_Treat_High,https://chicago.craigslist.org/chc/apa/6033457436.html,https://chicago.craigslist.org/reply/chi/apa/6033457436,,
92,chicago,Spectacular Logan Square in the Best Neighborhood,2017-03-17 15:27,1.0,900.0,1995.0,6009087068,John_Treat_Low,https://chicago.craigslist.org/chc/apa/6009087068.html,https://chicago.craigslist.org/reply/chi/apa/6009087068,,
50,chicago,Totally rehabbed condo coming soon. 1 block away from Mag Mile,2017-03-17 14:22,1.0,1000.0,3200.0,6048158852,Jane_Treat_Low,https://chicago.craigslist.org/chc/apa/6048158852.html,https://chicago.craigslist.org/reply/chi/apa/6048158852,,
94,chicago,Lake View-1 Bedroom/1 Bathroom,2017-03-17 15:23,1.0,,1445.0,6045424235,Jane_Treat_Low,https://chicago.craigslist.org/chc/apa/6045424235.html,https://chicago.craigslist.org/reply/chi/apa/6045424235,,
62,chicago,Beautful Courtyard in Edgewater has one bdrm w/FREE HEAT,2017-03-17 15:29,1.0,900.0,1200.0,6043864998,Jane_Treat_High,https://chicago.craigslist.org/chc/apa/6043864998.html,https://chicago.craigslist.org/reply/chi/apa/6043864998,,
100,chicago,Spacious Updated Edgewater 1 Bed Condo w/ Dishwasher!,2017-03-17 15:22,1.0,,1300.0,6032515109,John_Control,https://chicago.craigslist.org/chc/apa/6032515109.html,https://chicago.craigslist.org/reply/chi/apa/6032515109,,
3,chicago,Newberry Plaza 1030 N State St Gold Coast Apartment for Rent 1 BR 1 BA,2017-03-17 15:45,1.0,650.0,1795.0,6032186975,John_Treat_High,https://chicago.craigslist.org/nch/apa/6032186975.html,https://chicago.craigslist.org/reply/chi/apa/6032186975,,
62,chicago,"GORGEOUS Old Town 2 BED, Dogs Okay, Great Closets, Gorgeous Finishes!",2017-03-17 15:03,2.0,,2710.0,6028258408,John_Control,https://chicago.craigslist.org/chc/apa/6028258408.html,https://chicago.craigslist.org/reply/chi/apa/6028258408,,
54,chicago,Wonderful $1995 1 Bedroom Condo in Lincoln Park - Pet Friendly,2017-03-17 15:31,1.0,,1995.0,6042207354,Jane_Treat_High,https://chicago.craigslist.org/chc/apa/6042207354.html,https://chicago.craigslist.org/reply/chi/apa/6042207354,,
4,chicago,RIVER NORTH 2 BEDROOM 2 BATHROOM ~ SS ~ GRANITE ~ W/D ~ POOL ~ $$$$,2017-03-17 15:43,2.0,,3449.0,6031359342,Jane_Treat_Low,https://chicago.craigslist.org/chc/apa/6031359342.html,https://chicago.craigslist.org/reply/chi/apa/6031359342,,
8,chicago,BEST PRICE FOR THIS RENOVATED 1 BEDROOM APARTMENT HOME IN EDGEWATER,2017-03-17 15:44,1.0,,1375.0,6048334887,Jane_Treat_High,https://chicago.craigslist.org/chc/apa/6048334887.html,https://chicago.craigslist.org/reply/chi/apa/6048334887,,
