,city,Listing_Title,Posting_Date,Bedrooms,Sqft,Price,posting_ID,treatment_assignment,full_URL,Reply_contact_info_link,reply_email_TO_BE_FILLED_IN,Apartment_Complex_Flag
27,seattle,Comfortable and Stylist Town House for Rent,2017-03-17 13:06,2.0,1200.0,2200.0,6048246075,John_Treat_High,https://seattle.craigslist.org/see/apa/6048246075.html,https://seattle.craigslist.org/reply/sea/apa/6048246075,,
0,seattle,"Accepts Electronic Payments, Pets Allowed, Controlled Access",2017-03-17 13:37,1.0,650.0,1215.0,6048324006,John_Control,https://seattle.craigslist.org/skc/apa/6048324006.html,https://seattle.craigslist.org/reply/sea/apa/6048324006,,
77,seattle,2 Bed / 2 Bath For Rent In Seattle 98105 $2100,2017-03-17 12:11,2.0,,2100.0,6036239602,Jane_Treat_Low,https://seattle.craigslist.org/see/apa/6036239602.html,https://seattle.craigslist.org/reply/sea/apa/6036239602,,
96,seattle,Separate Entry | Outdoor Space | Two Bathrooms | Brand NEW home!,2017-03-16 15:21,1.0,1042.0,3200.0,6047047790,John_Control,https://seattle.craigslist.org/see/apa/6047047790.html,https://seattle.craigslist.org/reply/sea/apa/6047047790,,
23,seattle,TITLOW BEACH AROUND THE CORNER!!! $1000 OFF ANY WAY YOU WANT IT!!!,2017-03-17 13:21,2.0,944.0,1155.0,6048300958,Jane_Treat_High,https://seattle.craigslist.org/tac/apa/6048300958.html,https://seattle.craigslist.org/reply/sea/apa/6048300958,,
82,seattle,Large 1 Bed+ Den home with upgraded appliances and hardwood floors,2017-03-17 10:32,1.0,889.0,2573.0,6048006589,Jane_Treat_High,https://seattle.craigslist.org/see/apa/6048006589.html,https://seattle.craigslist.org/reply/sea/apa/6048006589,,
4,seattle,Unique Top Floor Corner 2 Bed 2 Bath w/ Huge Patio *SPECIAL*,2017-03-17 13:33,2.0,1019.0,1899.0,6048317864,John_Treat_High,https://seattle.craigslist.org/est/apa/6048317864.html,https://seattle.craigslist.org/reply/sea/apa/6048317864,,
51,seattle,"Woodburning Fireplace, Basketball Court, Courtesy Officer",2017-03-17 12:54,2.0,918.0,1942.0,6048258156,John_Treat_High,https://seattle.craigslist.org/est/apa/6048258156.html,https://seattle.craigslist.org/reply/sea/apa/6048258156,,
69,seattle,"2bd/2.5ba - Recessed lighting, Enclosed dog park and more!",2017-03-17 11:35,2.0,1375.0,2325.0,6022295572,Jane_Control,https://seattle.craigslist.org/est/apa/6022295572.html,https://seattle.craigslist.org/reply/sea/apa/6022295572,,
20,seattle,"NOW LEASING! Upgrade Your Home! Seattle Urban Oasis, Walk-in Closets!",2017-03-17 13:14,1.0,753.0,2200.0,6048290377,John_Treat_High,https://seattle.craigslist.org/see/apa/6048290377.html,https://seattle.craigslist.org/reply/sea/apa/6048290377,,
112,seattle,"Wood Plank-Style Flooring and Designer Carpet, Extra Storage Area",2017-03-17 12:42,1.0,706.0,1445.0,6048240161,John_Treat_High,https://seattle.craigslist.org/see/apa/6048240161.html,https://seattle.craigslist.org/reply/sea/apa/6048240161,,
109,seattle,Award-winning design and architecture. Luxury living at Cirrus!,2017-03-15 09:06,2.0,1119.0,3795.0,6042903699,Jane_Treat_Low,https://seattle.craigslist.org/see/apa/6042903699.html,https://seattle.craigslist.org/reply/sea/apa/6042903699,,
115,seattle,Top Floor Corner 2x2 Ready Now!,2017-03-16 12:33,2.0,1126.0,3136.0,6046807609,John_Treat_High,https://seattle.craigslist.org/see/apa/6046807609.html,https://seattle.craigslist.org/reply/sea/apa/6046807609,,
58,seattle,Stunning Top Floor 2br 2ba Condo in Gated Community,2017-03-17 12:45,2.0,950.0,1995.0,6039817019,John_Treat_High,https://seattle.craigslist.org/skc/apa/6039817019.html,https://seattle.craigslist.org/reply/sea/apa/6039817019,,
31,seattle,Cozy But Still Chic And Ask About Our Specials In Fremont,2017-03-17 10:42,2.0,1173.0,3371.0,6044237789,John_Control,https://seattle.craigslist.org/see/apa/6044237789.html,https://seattle.craigslist.org/reply/sea/apa/6044237789,,
72,seattle,Congratulations!!! You Have Found Your New Home! 2X1!! Price LOWERED,2017-03-17 13:00,2.0,835.0,1520.0,6048267383,Jane_Treat_High,https://seattle.craigslist.org/skc/apa/6048267383.html,https://seattle.craigslist.org/reply/sea/apa/6048267383,,
88,seattle,Fabulous 2 Bedroom to Call HOME!,2017-03-17 12:06,2.0,1042.0,2157.0,6048182160,Jane_Treat_High,https://seattle.craigslist.org/est/apa/6048182160.html,https://seattle.craigslist.org/reply/sea/apa/6048182160,,
59,seattle,2 bath~VIDEO TOUR! New Carpet & Paint~W/S/G/ 2 Parking incl!,2017-03-17 11:50,2.0,949.0,2195.0,6016759947,John_Treat_High,https://seattle.craigslist.org/est/apa/6016759947.html,https://seattle.craigslist.org/reply/sea/apa/6016759947,,
30,seattle,Imagine taking in the views of the Space Needle every morning!,2017-03-17 13:04,1.0,672.0,2250.0,6048260166,John_Treat_Low,https://seattle.craigslist.org/see/apa/6048260166.html,https://seattle.craigslist.org/reply/sea/apa/6048260166,,
111,seattle,"Lots of Space, Cabinets, and Did I Mention Closets?",2017-03-17 12:43,1.0,700.0,1329.0,6041671034,Jane_Treat_Low,https://seattle.craigslist.org/skc/apa/6041671034.html,https://seattle.craigslist.org/reply/sea/apa/6041671034,,
4,seattle,BIKE STORAGE & PET SPA 2BEDROOM 2BATH !,2017-03-17 13:21,2.0,1005.0,2848.0,6048277607,Jane_Treat_High,https://seattle.craigslist.org/see/apa/6048277607.html,https://seattle.craigslist.org/reply/sea/apa/6048277607,,
7,seattle,➢ Beautiful Bedrooms are Available ~ Brand New Community ~ Tour Now,2017-03-17 12:08,2.0,1111.0,3862.0,6044341766,Jane_Treat_Low,https://seattle.craigslist.org/see/apa/6044341766.html,https://seattle.craigslist.org/reply/sea/apa/6044341766,,
90,seattle,Looking For A Renovated 1 Bedroom Ready Now? Look & Lease Today!,2017-03-17 12:51,1.0,715.0,1475.0,6048253502,Jane_Control,https://seattle.craigslist.org/skc/apa/6048253502.html,https://seattle.craigslist.org/reply/sea/apa/6048253502,,
10,seattle,South Capital Hill Secure One Bedroom Condo at Maison Jiselle,2017-03-17 13:34,1.0,480.0,1400.0,6048320024,John_Treat_Low,https://seattle.craigslist.org/see/apa/6048320024.html,https://seattle.craigslist.org/reply/sea/apa/6048320024,,
74,seattle,Beautiful Condo With A Great Location Minutes from the University of W,2017-03-17 11:20,2.0,870.0,2350.0,6037887485,John_Treat_High,https://seattle.craigslist.org/see/apa/6037887485.html,https://seattle.craigslist.org/reply/sea/apa/6037887485,,
87,seattle,"The 1B1B You've Been LOOKING For! Modern, Crown Molding, & Fireplace!",2017-03-17 12:55,1.0,669.0,1655.0,6048260533,Jane_Control,https://seattle.craigslist.org/est/apa/6048260533.html,https://seattle.craigslist.org/reply/sea/apa/6048260533,,
2,seattle,AWESOME 1x1 $0 deposit + 2 weeks FREE!!,2017-03-17 13:25,2.0,909.0,3100.0,6048293475,John_Treat_High,https://seattle.craigslist.org/see/apa/6048293475.html,https://seattle.craigslist.org/reply/sea/apa/6048293475,,
39,seattle,Express Your Individuality at The Reserve!,2017-03-17 13:13,1.0,708.0,1745.0,6048288660,John_Treat_Low,https://seattle.craigslist.org/est/apa/6048288660.html,https://seattle.craigslist.org/reply/sea/apa/6048288660,,
8,seattle,It Feels Good to be Home! And with First Month Free! 2 Bed 1 Bath!,2017-03-17 13:29,2.0,1085.0,1865.0,6039557014,Jane_Treat_High,https://seattle.craigslist.org/est/apa/6039557014.html,https://seattle.craigslist.org/reply/sea/apa/6039557014,,
72,seattle,Top Floor 2Bedroom Coming In May! Start Summer Off Here At Slate! *602,2017-03-17 12:22,2.0,929.0,2311.0,6048206829,John_Treat_High,https://seattle.craigslist.org/see/apa/6048206829.html,https://seattle.craigslist.org/reply/sea/apa/6048206829,,
83,seattle,"Billiards Parlor, Clubhouse with Kitchen and Free Wifi, Elevators",2017-03-17 12:54,2.0,969.0,1170.0,6048259045,Jane_Treat_High,https://seattle.craigslist.org/sno/apa/6048259045.html,https://seattle.craigslist.org/reply/sea/apa/6048259045,,
102,seattle,Last Available Brand New Traditional 1x1!,2017-03-17 11:50,1.0,778.0,2100.0,6045227154,Jane_Control,https://seattle.craigslist.org/see/apa/6045227154.html,https://seattle.craigslist.org/reply/sea/apa/6045227154,,
64,seattle,"Last One Bedroom Left, Island Kitchen, Hardwood Floors, Stainless!",2017-03-17 12:31,1.0,778.0,2100.0,6039495772,John_Treat_Low,https://seattle.craigslist.org/tac/apa/6039495772.html,https://seattle.craigslist.org/reply/sea/apa/6039495772,,
62,seattle,"Tired of your roommates, or just need a change? Great move in special!",2017-03-17 11:47,2.0,850.0,2095.0,6014744927,John_Control,https://seattle.craigslist.org/see/apa/6014744927.html,https://seattle.craigslist.org/reply/sea/apa/6014744927,,
45,seattle,LOOK INSIDE FOR GREAT DEALS!!! $1000 OFF AND NEWLY LOWERED PRICES!!!,2017-03-17 13:14,1.0,675.0,1045.0,6048289793,Jane_Treat_High,https://seattle.craigslist.org/tac/apa/6048289793.html,https://seattle.craigslist.org/reply/sea/apa/6048289793,,
78,seattle,**Beautiful Downtown Bellevue Penthouse with a View**,2017-03-16 09:16,2.0,1219.0,3590.0,6037006945,Jane_Treat_High,https://seattle.craigslist.org/est/apa/6037006945.html,https://seattle.craigslist.org/reply/sea/apa/6037006945,,
59,seattle,SPACIOUS 1X1 Ready for TODAY!! Grab Your Keys!,2017-03-17 13:07,1.0,750.0,1510.0,6048278508,Jane_Treat_Low,https://seattle.craigslist.org/skc/apa/6048278508.html,https://seattle.craigslist.org/reply/sea/apa/6048278508,,
57,seattle,"Direct Access from Garage, Duo Tone Paint, Modern Interiors",2017-03-17 11:37,2.0,1393.0,2800.0,6048132917,Jane_Treat_High,https://seattle.craigslist.org/est/apa/6048132917.html,https://seattle.craigslist.org/reply/sea/apa/6048132917,,
111,seattle,"This Traditional One Bedroom Is South-Facing, Meaning Natural Light!",2017-03-17 09:17,1.0,659.0,2575.0,6047889233,Jane_Treat_Low,https://seattle.craigslist.org/see/apa/6047889233.html,https://seattle.craigslist.org/reply/sea/apa/6047889233,,
63,seattle,Live Remarkably! Gorgeous 1BR w/ Sweeping Views!,2017-03-17 12:35,1.0,726.0,2482.0,6048228208,Jane_Control,https://seattle.craigslist.org/see/apa/6048228208.html,https://seattle.craigslist.org/reply/sea/apa/6048228208,,
19,seattle,"1 Bed/1 Bath, Cyberzone business center, Urban concrete floors",2017-03-17 12:42,1.0,938.0,2587.0,6048240153,Jane_Control,https://seattle.craigslist.org/see/apa/6048240153.html,https://seattle.craigslist.org/reply/sea/apa/6048240153,,
56,seattle,"Location, Community, Quality Living. It Starts Here!",2017-03-17 12:46,2.0,887.0,1675.0,6048245910,Jane_Treat_High,https://seattle.craigslist.org/skc/apa/6048245910.html,https://seattle.craigslist.org/reply/sea/apa/6048245910,,
29,seattle,"1 Bed/1 Bath, Two lush courtyards, Designer lighting package",2017-03-17 13:04,1.0,605.0,2251.0,6035751745,John_Control,https://seattle.craigslist.org/see/apa/6035751745.html,https://seattle.craigslist.org/reply/sea/apa/6035751745,,
35,seattle,CRAZY DEALS RIGHT HERE!!! $1000 ANY WAY YOU WANT!!!,2017-03-17 13:19,1.0,816.0,1085.0,6048297739,John_Treat_Low,https://seattle.craigslist.org/tac/apa/6048297739.html,https://seattle.craigslist.org/reply/sea/apa/6048297739,,
